"jobId","jobId1","employerId","Location_X","Location_Y","buildingId","participantId"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","825"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","827"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","828"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","842"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","847"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","858"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","859"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","862"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","864"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","867"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","872"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","580"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","887"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","589"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","897"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","900"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","604"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","907"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","611"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","920"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","641"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","256"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","262"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","288"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","757"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","298"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","760"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","768"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","774"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","352"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","356"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","382"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","383"
"1072","1072","1745","-3209.738139187618","6557.838945386657","953","407"
"1073","1073","1745","-3209.738139187618","6557.838945386657","953","783"
"1074","1074","1745","-3209.738139187618","6557.838945386657","953","894"
"1075","1075","1745","-3209.738139187618","6557.838945386657","953","978"
"1076","1076","1745","-3209.738139187618","6557.838945386657","953","898"
"1077","1077","1745","-3209.738139187618","6557.838945386657","953","329"
"1078","1078","1746","-3973.0979051297536","5154.380353332814","912","972"
"1079","1079","1746","-3973.0979051297536","5154.380353332814","912","618"
"1080","1080","1746","-3973.0979051297536","5154.380353332814","912","908"
"1081","1081","1746","-3973.0979051297536","5154.380353332814","912","916"
"1082","1082","1746","-3973.0979051297536","5154.380353332814","912","211"
"1083","1083","1747","-3697.997083892924","5406.876829329331","37","1003"
"1084","1084","1747","-3697.997083892924","5406.876829329331","37","868"
"1084","1084","1747","-3697.997083892924","5406.876829329331","37","872"
"1084","1084","1747","-3697.997083892924","5406.876829329331","37","887"
"1084","1084","1747","-3697.997083892924","5406.876829329331","37","154"
"1084","1084","1747","-3697.997083892924","5406.876829329331","37","897"
"1084","1084","1747","-3697.997083892924","5406.876829329331","37","267"
"1085","1085","1747","-3697.997083892924","5406.876829329331","37","510"
"1085","1085","1747","-3697.997083892924","5406.876829329331","37","856"
"1085","1085","1747","-3697.997083892924","5406.876829329331","37","864"
"1085","1085","1747","-3697.997083892924","5406.876829329331","37","655"
"1085","1085","1747","-3697.997083892924","5406.876829329331","37","406"
"1086","1086","1747","-3697.997083892924","5406.876829329331","37","818"
"1086","1086","1747","-3697.997083892924","5406.876829329331","37","872"
"1086","1086","1747","-3697.997083892924","5406.876829329331","37","887"
"1087","1087","1748","-3098.599452999811","6628.6729119697975","160","764"
"1088","","1748","-3098.599452999811","6628.6729119697975","160",""
"1089","","1748","-3098.599452999811","6628.6729119697975","160",""
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","789"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","791"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","793"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","799"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","808"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","541"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","818"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","825"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","827"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","828"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","858"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","859"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","862"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","867"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","887"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","602"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","896"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","900"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","907"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","923"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","634"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","757"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","760"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","762"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","768"
"1090","1090","1748","-3098.599452999811","6628.6729119697975","160","392"
"1091","1091","1748","-3098.599452999811","6628.6729119697975","160","790"
"1091","1091","1748","-3098.599452999811","6628.6729119697975","160","792"
"1091","1091","1748","-3098.599452999811","6628.6729119697975","160","802"
"1091","1091","1748","-3098.599452999811","6628.6729119697975","160","831"
"1091","1091","1748","-3098.599452999811","6628.6729119697975","160","846"
"1092","1092","1748","-3098.599452999811","6628.6729119697975","160","732"
"1093","1093","1748","-3098.599452999811","6628.6729119697975","160","451"
"1094","1094","1748","-3098.599452999811","6628.6729119697975","160","293"
"1095","1095","1748","-3098.599452999811","6628.6729119697975","160","638"
"1096","1096","1749","-3221.2402871851464","6153.955275915399","932","977"
"1097","1097","1749","-3221.2402871851464","6153.955275915399","932","333"
"1098","1098","1749","-3221.2402871851464","6153.955275915399","932","929"
"1099","1099","1749","-3221.2402871851464","6153.955275915399","932","979"
"1100","1100","1749","-3221.2402871851464","6153.955275915399","932","561"
"1101","1101","1749","-3221.2402871851464","6153.955275915399","932","782"
"1101","1101","1749","-3221.2402871851464","6153.955275915399","932","849"
"1101","1101","1749","-3221.2402871851464","6153.955275915399","932","916"
"1102","1102","1749","-3221.2402871851464","6153.955275915399","932","808"
"1103","1103","1749","-3221.2402871851464","6153.955275915399","932","861"
"1104","1104","1750","-3285.6340071544328","6326.229707307784","686","788"
"1105","1105","1750","-3285.6340071544328","6326.229707307784","686","917"
"1106","","1751","-4515.907604161345","4631.612406745221","604",""
"1107","1107","1751","-4515.907604161345","4631.612406745221","604","808"
"1108","1108","1751","-4515.907604161345","4631.612406745221","604","877"
"1109","1109","1752","-3845.045732847575","5576.738358433912","695","413"
"1110","1110","1752","-3845.045732847575","5576.738358433912","695","874"
"1111","1111","1753","-3472.3085856843627","6781.220179840805","807","793"
"1112","1112","1753","-3472.3085856843627","6781.220179840805","807","499"
"1113","1113","1754","-3455.755866902949","6846.648090702398","261","780"
"1113","1113","1754","-3455.755866902949","6846.648090702398","261","790"
"1113","1113","1754","-3455.755866902949","6846.648090702398","261","794"
"1113","1113","1754","-3455.755866902949","6846.648090702398","261","802"
"1113","1113","1754","-3455.755866902949","6846.648090702398","261","817"
"1113","1113","1754","-3455.755866902949","6846.648090702398","261","824"
"1113","1113","1754","-3455.755866902949","6846.648090702398","261","839"
"1113","1113","1754","-3455.755866902949","6846.648090702398","261","756"
"1113","1113","1754","-3455.755866902949","6846.648090702398","261","301"
"1113","1113","1754","-3455.755866902949","6846.648090702398","261","773"
"1114","1114","1754","-3455.755866902949","6846.648090702398","261","957"
"1115","1115","1755","-3433.3865437851464","7828.19605341454","183","766"
"1116","1116","1755","-3433.3865437851464","7828.19605341454","183","962"
"1117","1117","1755","-3433.3865437851464","7828.19605341454","183","881"
"1118","1118","1756","-3556.8182888817087","6641.646724169853","277","910"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","30"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","785"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","510"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","789"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","791"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","793"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","799"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","541"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","825"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","828"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","574"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","858"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","859"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","862"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","872"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","589"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","887"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","603"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","896"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","605"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","617"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","920"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","670"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","262"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","267"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","762"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","768"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","774"
"1119","1119","1756","-3556.8182888817087","6641.646724169853","277","380"
"1120","1120","1756","-3556.8182888817087","6641.646724169853","277","804"
"1121","1121","1757","-3741.432303349839","5162.439641767197","949","939"
"1122","1122","1757","-3741.432303349839","5162.439641767197","949","875"
"1122","1122","1757","-3741.432303349839","5162.439641767197","949","920"
"1122","1122","1757","-3741.432303349839","5162.439641767197","949","768"
"1123","1123","1757","-3741.432303349839","5162.439641767197","949","758"
"1124","1124","1757","-3741.432303349839","5162.439641767197","949","998"
"1125","1125","1757","-3741.432303349839","5162.439641767197","949","762"
"1125","1125","1757","-3741.432303349839","5162.439641767197","949","768"
"1126","1126","1757","-3741.432303349839","5162.439641767197","949","872"
"1126","1126","1757","-3741.432303349839","5162.439641767197","949","920"
"1126","1126","1757","-3741.432303349839","5162.439641767197","949","923"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","514"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","789"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","541"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","808"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","818"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","574"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","575"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","127"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","859"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","867"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","872"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","142"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","887"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","154"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","897"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","604"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","634"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","641"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","279"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","757"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","760"
"1127","1127","1757","-3741.432303349839","5162.439641767197","949","407"
"1128","1128","1757","-3741.432303349839","5162.439641767197","949","340"
"1129","1129","1757","-3741.432303349839","5162.439641767197","949","799"
"1129","1129","1757","-3741.432303349839","5162.439641767197","949","827"
"1130","1130","1758","-3742.540064583217","5916.875246852485","267","825"
"1130","1130","1758","-3742.540064583217","5916.875246852485","267","862"
"1130","1130","1758","-3742.540064583217","5916.875246852485","267","900"
"1131","1131","1758","-3742.540064583217","5916.875246852485","267","893"
"1132","1132","1758","-3742.540064583217","5916.875246852485","267","774"
"1132","1132","1758","-3742.540064583217","5916.875246852485","267","558"
"1132","1132","1758","-3742.540064583217","5916.875246852485","267","574"
"1132","1132","1758","-3742.540064583217","5916.875246852485","267","575"
"1132","1132","1758","-3742.540064583217","5916.875246852485","267","872"
"1132","1132","1758","-3742.540064583217","5916.875246852485","267","875"
"1132","1132","1758","-3742.540064583217","5916.875246852485","267","886"
"1132","1132","1758","-3742.540064583217","5916.875246852485","267","602"
"1132","1132","1758","-3742.540064583217","5916.875246852485","267","285"
"1132","1132","1758","-3742.540064583217","5916.875246852485","267","407"
"1133","1133","1759","-3699.8519673978653","6540.218682083818","305","862"
"1134","1134","1759","-3699.8519673978653","6540.218682083818","305","716"
"1135","1135","1759","-3699.8519673978653","6540.218682083818","305","981"
"1136","1136","1759","-3699.8519673978653","6540.218682083818","305","888"
"1137","1137","1759","-3699.8519673978653","6540.218682083818","305","717"
"1138","1138","1759","-3699.8519673978653","6540.218682083818","305","171"
"1139","1139","1759","-3699.8519673978653","6540.218682083818","305","241"
"1140","1140","1759","-3699.8519673978653","6540.218682083818","305","792"
"1140","1140","1759","-3699.8519673978653","6540.218682083818","305","794"
"1140","1140","1759","-3699.8519673978653","6540.218682083818","305","884"
"1140","1140","1759","-3699.8519673978653","6540.218682083818","305","756"
"1140","1140","1759","-3699.8519673978653","6540.218682083818","305","761"
"1141","1141","1759","-3699.8519673978653","6540.218682083818","305","109"
"1142","1142","1760","-3210.355459657344","6648.152454626876","543","887"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","785"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","789"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","791"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","799"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","808"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","825"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","827"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","847"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","859"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","862"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","867"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","872"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","589"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","900"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","617"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","920"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","628"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","657"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","663"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","298"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","760"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","762"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","768"
"1143","1143","1760","-3210.355459657344","6648.152454626876","543","774"
"1144","1144","1760","-3210.355459657344","6648.152454626876","543","941"
"1145","1145","1760","-3210.355459657344","6648.152454626876","543","793"
"1145","1145","1760","-3210.355459657344","6648.152454626876","543","867"
"1146","1146","1760","-3210.355459657344","6648.152454626876","543","792"
"1146","1146","1760","-3210.355459657344","6648.152454626876","543","794"
"1146","1146","1760","-3210.355459657344","6648.152454626876","543","802"
"1146","1146","1760","-3210.355459657344","6648.152454626876","543","824"
"1146","1146","1760","-3210.355459657344","6648.152454626876","543","839"
"1146","1146","1760","-3210.355459657344","6648.152454626876","543","884"
"1146","1146","1760","-3210.355459657344","6648.152454626876","543","761"
"1146","1146","1760","-3210.355459657344","6648.152454626876","543","773"
"1147","1147","1760","-3210.355459657344","6648.152454626876","543","200"
"1148","1148","1760","-3210.355459657344","6648.152454626876","543","928"
"1149","1149","1761","-3804.319468397756","5928.891714229324","26","879"
"1150","1150","1761","-3804.319468397756","5928.891714229324","26","942"
"1151","1151","1761","-3804.319468397756","5928.891714229324","26","867"
"1151","1151","1761","-3804.319468397756","5928.891714229324","26","897"
"1152","1152","1761","-3804.319468397756","5928.891714229324","26","754"
"1153","1153","1762","-3195.7106978818483","6669.514454239059","543","742"
"1154","1154","1762","-3195.7106978818483","6669.514454239059","543","847"
"1155","1155","1763","-3136.1278958093117","6628.6729119697975","160","236"
"1156","1156","1763","-3136.1278958093117","6628.6729119697975","160","915"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","785"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","512"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","789"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","791"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","793"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","799"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","818"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","825"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","827"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","828"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","558"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","847"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","572"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","853"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","858"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","860"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","862"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","867"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","142"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","872"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","887"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","589"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","896"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","897"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","900"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","907"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","923"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","757"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","760"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","762"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","768"
"1157","1157","1763","-3136.1278958093117","6628.6729119697975","160","774"
"1158","1158","1763","-3136.1278958093117","6628.6729119697975","160","940"
"1159","1159","1763","-3136.1278958093117","6628.6729119697975","160","645"
"1160","1160","1763","-3136.1278958093117","6628.6729119697975","160","994"
"1161","1161","1763","-3136.1278958093117","6628.6729119697975","160","789"
"1161","1161","1763","-3136.1278958093117","6628.6729119697975","160","834"
"1161","1161","1763","-3136.1278958093117","6628.6729119697975","160","856"
"1162","1162","1763","-3136.1278958093117","6628.6729119697975","160","780"
"1162","1162","1763","-3136.1278958093117","6628.6729119697975","160","792"
"1162","1162","1763","-3136.1278958093117","6628.6729119697975","160","806"
"1162","1162","1763","-3136.1278958093117","6628.6729119697975","160","817"
